transaction_id,customer_id,product_id,quantity,unit_price,total_amount,date,store_type,payment_method,year,month,month_name,day_of_week,cost_price,profit,profit_margin
T00224,C0168,P020,3,431.54,1294.62,2026-04-20,Online,PayPal,2026,4,April,Monday,247.36,552.54,42.68
T00225,C0029,P012,4,173.42,693.68,2025-03-04,Online,Debit Card,2025,3,March,Tuesday,77.46,383.84,55.33
T00226,C0875,P020,5,431.54,2157.7,2025-04-12,Online,Debit Card,2025,4,April,Saturday,247.36,920.9,42.68
T00227,C0663,P001,2,321.52,643.04,2025-06-26,Online,PayPal,2025,6,June,Thursday,131.02,381.0,59.25
T00228,C0668,P020,4,431.54,1726.16,2025-04-24,Online,Credit Card,2025,4,April,Thursday,247.36,736.72,42.68
T00229,C0486,P010,2,405.67,811.34,2025-03-22,Online,Cash,2025,3,March,Saturday,163.06,485.22,59.8
T00230,C0821,P003,1,369.55,369.55,2024-10-09,Online,PayPal,2024,10,October,Wednesday,222.84,146.71,39.7
T00231,C0623,P029,3,89.71,269.13,2025-05-08,In-Store,Apple Pay,2025,5,May,Thursday,55.51,102.6,38.12
T00232,C0917,P013,4,478.82,1915.28,2024-08-19,In-Store,Apple Pay,2024,8,August,Monday,239.88,955.76,49.9
T00233,C0259,P006,2,113.23,226.46,2026-03-24,In-Store,PayPal,2026,3,March,Tuesday,62.46,101.54,44.84
T00234,C0694,P018,5,192.37,961.85,2025-07-29,In-Store,Cash,2025,7,July,Tuesday,108.81,417.8,43.44
T00235,C0105,P001,1,321.52,321.52,2025-01-25,In-Store,Cash,2025,1,January,Saturday,131.02,190.5,59.25
T00236,C0663,P011,5,403.88,2019.4,2025-01-04,In-Store,PayPal,2025,1,January,Saturday,246.14,788.7,39.06
T00237,C0701,P001,1,321.52,321.52,2024-12-15,In-Store,Credit Card,2024,12,December,Sunday,131.02,190.5,59.25
T00238,C0345,P010,3,405.67,1217.01,2026-05-06,In-Store,PayPal,2026,5,May,Wednesday,163.06,727.83,59.8
T00239,C0268,P026,3,188.24,564.72,2025-09-18,Online,Debit Card,2025,9,September,Thursday,87.13,303.33,53.71
T00240,C0530,P016,2,404.53,809.06,2024-09-16,Online,Cash,2024,9,September,Monday,250.37,308.32,38.11
T00241,C0414,P008,3,326.69,980.07,2024-12-05,Online,Credit Card,2024,12,December,Thursday,184.08,427.83,43.65
T00242,C0672,P003,4,369.55,1478.2,2026-02-23,In-Store,PayPal,2026,2,February,Monday,222.84,586.84,39.7
T00243,C0929,P025,4,319.66,1278.64,2025-05-30,In-Store,Apple Pay,2025,5,May,Friday,162.85,627.24,49.06
T00244,C0755,P020,1,431.54,431.54,2025-02-20,Online,PayPal,2025,2,February,Thursday,247.36,184.18,42.68
T00245,C0744,P013,2,478.82,957.64,2025-09-05,In-Store,PayPal,2025,9,September,Friday,239.88,477.88,49.9
T00246,C0520,P017,3,270.43,811.29,2024-09-24,Online,Cash,2024,9,September,Tuesday,187.12,249.93,30.81
T00247,C0186,P003,3,369.55,1108.65,2024-11-30,Online,Apple Pay,2024,11,November,Saturday,222.84,440.13,39.7
T00248,C0132,P030,3,85.88,257.64,2025-09-17,Online,PayPal,2025,9,September,Wednesday,44.13,125.25,48.61
T00249,C0671,P022,1,117.81,117.81,2025-01-09,Online,PayPal,2025,1,January,Thursday,57.35,60.46,51.32
T00250,C0229,P026,3,188.24,564.72,2026-03-04,In-Store,PayPal,2026,3,March,Wednesday,87.13,303.33,53.71
T00251,C0381,P003,3,369.55,1108.65,2026-03-24,In-Store,Apple Pay,2026,3,March,Tuesday,222.84,440.13,39.7
T00252,C0872,P022,1,117.81,117.81,2025-11-21,In-Store,Credit Card,2025,11,November,Friday,57.35,60.46,51.32
T00253,C0888,P030,5,85.88,429.4,2025-04-23,Online,Apple Pay,2025,4,April,Wednesday,44.13,208.75,48.61
T00254,C0911,P013,2,478.82,957.64,2024-06-14,Online,Apple Pay,2024,6,June,Friday,239.88,477.88,49.9
T00255,C0543,P006,3,113.23,339.69,2026-04-12,In-Store,Credit Card,2026,4,April,Sunday,62.46,152.31,44.84
T00256,C0892,P001,2,321.52,643.04,2024-11-09,Online,Debit Card,2024,11,November,Saturday,131.02,381.0,59.25
T00257,C0351,P027,4,137.15,548.6,2024-11-03,In-Store,Debit Card,2024,11,November,Sunday,93.4,175.0,31.9
T00258,C0324,P021,2,353.76,707.52,2026-03-21,Online,Apple Pay,2026,3,March,Saturday,146.37,414.78,58.62
T00259,C0341,P003,2,369.55,739.1,2025-03-20,In-Store,Credit Card,2025,3,March,Thursday,222.84,293.42,39.7
T00260,C0005,P005,4,213.85,855.4,2026-05-10,In-Store,Debit Card,2026,5,May,Sunday,87.45,505.6,59.11
T00261,C0780,P008,2,326.69,653.38,2025-05-06,Online,Apple Pay,2025,5,May,Tuesday,184.08,285.22,43.65
T00262,C0805,P025,1,319.66,319.66,2025-09-11,Online,Cash,2025,9,September,Thursday,162.85,156.81,49.06
T00263,C0445,P027,4,137.15,548.6,2025-09-14,In-Store,Apple Pay,2025,9,September,Sunday,93.4,175.0,31.9
T00264,C0989,P019,4,415.56,1662.24,2024-07-02,In-Store,Credit Card,2024,7,July,Tuesday,243.33,688.92,41.45
T00265,C0039,P003,5,369.55,1847.75,2025-08-22,Online,PayPal,2025,8,August,Friday,222.84,733.55,39.7
T00266,C0973,P021,1,353.76,353.76,2024-12-28,In-Store,Cash,2024,12,December,Saturday,146.37,207.39,58.62
T00267,C0196,P020,1,431.54,431.54,2025-06-25,Online,Debit Card,2025,6,June,Wednesday,247.36,184.18,42.68
T00268,C0232,P028,3,325.78,977.34,2025-03-28,In-Store,Debit Card,2025,3,March,Friday,189.84,407.82,41.73
T00269,C0106,P027,4,137.15,548.6,2024-12-20,In-Store,Debit Card,2024,12,December,Friday,93.4,175.0,31.9
T00270,C0067,P008,1,326.69,326.69,2025-10-19,In-Store,PayPal,2025,10,October,Sunday,184.08,142.61,43.65
T00271,C0467,P001,5,321.52,1607.6,2025-08-01,In-Store,Apple Pay,2025,8,August,Friday,131.02,952.5,59.25
T00272,C0910,P015,2,424.51,849.02,2024-12-01,In-Store,Apple Pay,2024,12,December,Sunday,246.69,355.64,41.89
T00273,C0368,P029,2,89.71,179.42,2025-05-24,Online,Apple Pay,2025,5,May,Saturday,55.51,68.4,38.12
T00274,C0020,P018,2,192.37,384.74,2026-01-15,Online,Debit Card,2026,1,January,Thursday,108.81,167.12,43.44
T00275,C0217,P012,1,173.42,173.42,2024-10-09,Online,Credit Card,2024,10,October,Wednesday,77.46,95.96,55.33
T00276,C0376,P029,1,89.71,89.71,2024-07-07,In-Store,PayPal,2024,7,July,Sunday,55.51,34.2,38.12
T00277,C0790,P005,5,213.85,1069.25,2025-12-26,Online,Cash,2025,12,December,Friday,87.45,632.0,59.11
T00278,C0050,P022,1,117.81,117.81,2024-07-08,Online,Credit Card,2024,7,July,Monday,57.35,60.46,51.32
T00279,C0707,P023,1,44.5,44.5,2026-05-04,In-Store,Apple Pay,2026,5,May,Monday,20.91,23.59,53.01
T00280,C0390,P023,1,44.5,44.5,2026-01-04,In-Store,Apple Pay,2026,1,January,Sunday,20.91,23.59,53.01
T00281,C0719,P018,2,192.37,384.74,2025-09-24,Online,Credit Card,2025,9,September,Wednesday,108.81,167.12,43.44
T00282,C0309,P004,4,446.63,1786.52,2026-02-16,Online,Cash,2026,2,February,Monday,190.3,1025.32,57.39
T00283,C0277,P028,5,325.78,1628.9,2026-03-13,Online,Apple Pay,2026,3,March,Friday,189.84,679.7,41.73
T00284,C0851,P004,1,446.63,446.63,2024-09-26,Online,PayPal,2024,9,September,Thursday,190.3,256.33,57.39
T00285,C0117,P010,1,405.67,405.67,2025-07-28,In-Store,Debit Card,2025,7,July,Monday,163.06,242.61,59.8
T00286,C0624,P013,2,478.82,957.64,2024-06-17,In-Store,Cash,2024,6,June,Monday,239.88,477.88,49.9
T00287,C0997,P009,2,114.12,228.24,2026-05-25,In-Store,Apple Pay,2026,5,May,Monday,65.82,96.6,42.32
T00288,C0303,P002,2,141.14,282.28,2026-05-23,Online,Cash,2026,5,May,Saturday,65.91,150.46,53.3
T00289,C0509,P029,2,89.71,179.42,2025-01-17,In-Store,PayPal,2025,1,January,Friday,55.51,68.4,38.12
T00290,C0241,P024,1,55.0,55.0,2026-05-28,Online,Credit Card,2026,5,May,Thursday,26.59,28.41,51.65
T00291,C0929,P027,1,137.15,137.15,2024-08-21,In-Store,Debit Card,2024,8,August,Wednesday,93.4,43.75,31.9
T00292,C0973,P015,1,424.51,424.51,2025-04-10,Online,Credit Card,2025,4,April,Thursday,246.69,177.82,41.89
T00293,C0927,P012,3,173.42,520.26,2024-08-12,Online,Apple Pay,2024,8,August,Monday,77.46,287.88,55.33
T00294,C0304,P006,3,113.23,339.69,2024-10-31,In-Store,Credit Card,2024,10,October,Thursday,62.46,152.31,44.84
T00295,C0103,P010,2,405.67,811.34,2025-10-28,Online,PayPal,2025,10,October,Tuesday,163.06,485.22,59.8
T00296,C0369,P015,3,424.51,1273.53,2025-07-07,In-Store,Credit Card,2025,7,July,Monday,246.69,533.46,41.89
T00297,C0098,P022,1,117.81,117.81,2025-02-02,Online,Debit Card,2025,2,February,Sunday,57.35,60.46,51.32
T00298,C0680,P005,2,213.85,427.7,2026-06-05,In-Store,PayPal,2026,6,June,Friday,87.45,252.8,59.11
T00299,C0916,P030,4,85.88,343.52,2025-05-13,In-Store,Credit Card,2025,5,May,Tuesday,44.13,167.0,48.61
T00300,C0382,P026,3,188.24,564.72,2025-07-04,Online,Credit Card,2025,7,July,Friday,87.13,303.33,53.71
T00301,C0411,P009,4,114.12,456.48,2024-07-26,In-Store,PayPal,2024,7,July,Friday,65.82,193.2,42.32
T00302,C0856,P006,4,113.23,452.92,2025-05-29,In-Store,Apple Pay,2025,5,May,Thursday,62.46,203.08,44.84
T00303,C0665,P009,2,114.12,228.24,2025-11-09,Online,Debit Card,2025,11,November,Sunday,65.82,96.6,42.32
T00304,C0713,P012,1,173.42,173.42,2025-12-14,Online,Credit Card,2025,12,December,Sunday,77.46,95.96,55.33
T00305,C0427,P028,5,325.78,1628.9,2024-08-13,In-Store,Cash,2024,8,August,Tuesday,189.84,679.7,41.73
T00306,C0695,P025,4,319.66,1278.64,2025-09-06,Online,Cash,2025,9,September,Saturday,162.85,627.24,49.06
T00307,C0389,P029,3,89.71,269.13,2024-07-28,Online,Debit Card,2024,7,July,Sunday,55.51,102.6,38.12
T00308,C0495,P029,4,89.71,358.84,2026-04-28,Online,Apple Pay,2026,4,April,Tuesday,55.51,136.8,38.12
T00309,C0452,P006,1,113.23,113.23,2025-02-22,Online,PayPal,2025,2,February,Saturday,62.46,50.77,44.84
T00310,C0671,P004,3,446.63,1339.89,2026-03-30,Online,Cash,2026,3,March,Monday,190.3,768.99,57.39
T00311,C0786,P023,5,44.5,222.5,2024-07-07,Online,PayPal,2024,7,July,Sunday,20.91,117.95,53.01
T00312,C0532,P011,5,403.88,2019.4,2025-08-15,Online,Apple Pay,2025,8,August,Friday,246.14,788.7,39.06
T00313,C0678,P016,2,404.53,809.06,2026-05-20,In-Store,PayPal,2026,5,May,Wednesday,250.37,308.32,38.11
T00314,C0680,P022,4,117.81,471.24,2024-09-05,Online,Cash,2024,9,September,Thursday,57.35,241.84,51.32
T00315,C0914,P016,5,404.53,2022.65,2026-05-21,Online,Credit Card,2026,5,May,Thursday,250.37,770.8,38.11
T00316,C0659,P015,2,424.51,849.02,2026-02-21,In-Store,Apple Pay,2026,2,February,Saturday,246.69,355.64,41.89
T00317,C0891,P022,2,117.81,235.62,2024-07-13,Online,Apple Pay,2024,7,July,Saturday,57.35,120.92,51.32
T00318,C0329,P021,2,353.76,707.52,2025-11-18,In-Store,PayPal,2025,11,November,Tuesday,146.37,414.78,58.62
T00319,C0052,P007,5,18.14,90.7,2024-12-22,Online,Cash,2024,12,December,Sunday,8.34,49.0,54.02
T00320,C0659,P001,4,321.52,1286.08,2025-12-01,In-Store,Debit Card,2025,12,December,Monday,131.02,762.0,59.25
T00321,C0081,P013,4,478.82,1915.28,2024-11-30,In-Store,Cash,2024,11,November,Saturday,239.88,955.76,49.9
T00322,C0459,P001,1,321.52,321.52,2026-02-23,In-Store,Apple Pay,2026,2,February,Monday,131.02,190.5,59.25
T00323,C0324,P005,1,213.85,213.85,2026-02-26,In-Store,Credit Card,2026,2,February,Thursday,87.45,126.4,59.11
T00324,C0106,P004,4,446.63,1786.52,2024-11-22,In-Store,Credit Card,2024,11,November,Friday,190.3,1025.32,57.39
T00325,C0571,P016,5,404.53,2022.65,2025-06-08,Online,Credit Card,2025,6,June,Sunday,250.37,770.8,38.11
T00326,C0811,P019,5,415.56,2077.8,2025-01-27,In-Store,Cash,2025,1,January,Monday,243.33,861.15,41.45
T00327,C0576,P029,2,89.71,179.42,2025-02-13,In-Store,PayPal,2025,2,February,Thursday,55.51,68.4,38.12
T00328,C0373,P028,1,325.78,325.78,2025-09-06,Online,Apple Pay,2025,9,September,Saturday,189.84,135.94,41.73
T00329,C0340,P005,5,213.85,1069.25,2026-05-06,In-Store,PayPal,2026,5,May,Wednesday,87.45,632.0,59.11
T00330,C0734,P002,4,141.14,564.56,2024-07-22,Online,Credit Card,2024,7,July,Monday,65.91,300.92,53.3
T00331,C0778,P006,2,113.23,226.46,2025-09-09,Online,PayPal,2025,9,September,Tuesday,62.46,101.54,44.84
T00332,C0364,P014,3,50.91,152.73,2024-10-13,In-Store,Credit Card,2024,10,October,Sunday,21.84,87.21,57.1
T00333,C0047,P023,2,44.5,89.0,2024-08-07,In-Store,Debit Card,2024,8,August,Wednesday,20.91,47.18,53.01
T00334,C0842,P013,4,478.82,1915.28,2024-07-16,Online,PayPal,2024,7,July,Tuesday,239.88,955.76,49.9
T00335,C0626,P001,2,321.52,643.04,2026-01-25,Online,Credit Card,2026,1,January,Sunday,131.02,381.0,59.25
T00336,C0953,P003,4,369.55,1478.2,2026-04-26,Online,Apple Pay,2026,4,April,Sunday,222.84,586.84,39.7
T00337,C0845,P017,2,270.43,540.86,2024-09-04,In-Store,Credit Card,2024,9,September,Wednesday,187.12,166.62,30.81
T00338,C0776,P015,4,424.51,1698.04,2026-06-11,Online,Cash,2026,6,June,Thursday,246.69,711.28,41.89
T00339,C0127,P022,4,117.81,471.24,2026-02-25,In-Store,Cash,2026,2,February,Wednesday,57.35,241.84,51.32
T00340,C0980,P012,5,173.42,867.1,2025-06-15,Online,Apple Pay,2025,6,June,Sunday,77.46,479.8,55.33
T00341,C0005,P012,5,173.42,867.1,2026-05-26,Online,Cash,2026,5,May,Tuesday,77.46,479.8,55.33
T00342,C0958,P015,4,424.51,1698.04,2024-06-24,In-Store,Cash,2024,6,June,Monday,246.69,711.28,41.89
T00343,C0800,P027,2,137.15,274.3,2026-01-21,Online,Debit Card,2026,1,January,Wednesday,93.4,87.5,31.9
T00344,C0107,P012,4,173.42,693.68,2025-04-21,In-Store,Cash,2025,4,April,Monday,77.46,383.84,55.33
T00345,C0903,P013,4,478.82,1915.28,2025-05-30,In-Store,Cash,2025,5,May,Friday,239.88,955.76,49.9
T00346,C0938,P007,2,18.14,36.28,2026-02-02,In-Store,Apple Pay,2026,2,February,Monday,8.34,19.6,54.02
T00347,C0987,P024,3,55.0,165.0,2025-12-29,In-Store,Apple Pay,2025,12,December,Monday,26.59,85.23,51.65
T00348,C0825,P029,2,89.71,179.42,2024-06-23,Online,Apple Pay,2024,6,June,Sunday,55.51,68.4,38.12
T00349,C0617,P012,5,173.42,867.1,2025-02-22,In-Store,Cash,2025,2,February,Saturday,77.46,479.8,55.33
T00350,C0882,P013,3,478.82,1436.46,2024-10-02,Online,Debit Card,2024,10,October,Wednesday,239.88,716.82,49.9
T00351,C0215,P019,5,415.56,2077.8,2024-12-04,In-Store,PayPal,2024,12,December,Wednesday,243.33,861.15,41.45
T00352,C0944,P028,2,325.78,651.56,2026-01-27,Online,Cash,2026,1,January,Tuesday,189.84,271.88,41.73
T00353,C0556,P012,3,173.42,520.26,2025-01-04,Online,PayPal,2025,1,January,Saturday,77.46,287.88,55.33
T00354,C0576,P027,4,137.15,548.6,2025-06-25,In-Store,Cash,2025,6,June,Wednesday,93.4,175.0,31.9
T00355,C0293,P008,4,326.69,1306.76,2025-05-05,Online,Cash,2025,5,May,Monday,184.08,570.44,43.65
T00356,C0110,P029,1,89.71,89.71,2024-10-30,In-Store,Debit Card,2024,10,October,Wednesday,55.51,34.2,38.12
T00357,C0055,P020,1,431.54,431.54,2025-10-08,Online,PayPal,2025,10,October,Wednesday,247.36,184.18,42.68
T00358,C0769,P016,2,404.53,809.06,2026-02-20,In-Store,PayPal,2026,2,February,Friday,250.37,308.32,38.11
T00359,C0150,P017,1,270.43,270.43,2026-03-26,In-Store,Debit Card,2026,3,March,Thursday,187.12,83.31,30.81
T00360,C0772,P027,5,137.15,685.75,2024-09-11,Online,PayPal,2024,9,September,Wednesday,93.4,218.75,31.9
T00361,C0834,P028,4,325.78,1303.12,2025-12-04,Online,Cash,2025,12,December,Thursday,189.84,543.76,41.73
T00362,C0889,P007,5,18.14,90.7,2024-09-04,Online,Cash,2024,9,September,Wednesday,8.34,49.0,54.02
T00363,C0399,P030,2,85.88,171.76,2025-07-15,In-Store,Credit Card,2025,7,July,Tuesday,44.13,83.5,48.61
T00364,C0949,P007,4,18.14,72.56,2024-11-24,In-Store,Apple Pay,2024,11,November,Sunday,8.34,39.2,54.02
T00365,C0980,P007,3,18.14,54.42,2025-11-06,Online,Credit Card,2025,11,November,Thursday,8.34,29.4,54.02
T00366,C0762,P006,3,113.23,339.69,2025-07-15,Online,Cash,2025,7,July,Tuesday,62.46,152.31,44.84
T00367,C0890,P022,4,117.81,471.24,2024-11-09,Online,PayPal,2024,11,November,Saturday,57.35,241.84,51.32
T00368,C0774,P004,5,446.63,2233.15,2026-04-05,Online,Debit Card,2026,4,April,Sunday,190.3,1281.65,57.39
T00369,C0302,P030,4,85.88,343.52,2025-07-31,Online,Credit Card,2025,7,July,Thursday,44.13,167.0,48.61
T00370,C0192,P012,2,173.42,346.84,2024-12-31,Online,Apple Pay,2024,12,December,Tuesday,77.46,191.92,55.33
T00371,C0042,P016,4,404.53,1618.12,2026-01-24,In-Store,Cash,2026,1,January,Saturday,250.37,616.64,38.11
T00372,C0271,P021,2,353.76,707.52,2024-12-22,Online,Cash,2024,12,December,Sunday,146.37,414.78,58.62
T00373,C0867,P021,3,353.76,1061.28,2024-11-22,Online,PayPal,2024,11,November,Friday,146.37,622.17,58.62
T00374,C0478,P027,2,137.15,274.3,2025-05-27,Online,Debit Card,2025,5,May,Tuesday,93.4,87.5,31.9
T00375,C0951,P013,3,478.82,1436.46,2025-06-06,Online,Cash,2025,6,June,Friday,239.88,716.82,49.9
T00376,C0864,P030,3,85.88,257.64,2024-11-25,In-Store,Cash,2024,11,November,Monday,44.13,125.25,48.61
T00377,C0564,P004,3,446.63,1339.89,2024-10-18,Online,PayPal,2024,10,October,Friday,190.3,768.99,57.39
T00378,C0539,P015,2,424.51,849.02,2024-09-01,Online,Cash,2024,9,September,Sunday,246.69,355.64,41.89
T00379,C0070,P020,5,431.54,2157.7,2024-09-16,Online,Apple Pay,2024,9,September,Monday,247.36,920.9,42.68
T00380,C0557,P008,5,326.69,1633.45,2024-10-12,In-Store,Credit Card,2024,10,October,Saturday,184.08,713.05,43.65
T00381,C0358,P015,2,424.51,849.02,2024-12-01,Online,PayPal,2024,12,December,Sunday,246.69,355.64,41.89
T00382,C0340,P015,3,424.51,1273.53,2025-09-20,In-Store,Debit Card,2025,9,September,Saturday,246.69,533.46,41.89
T00383,C0974,P006,5,113.23,566.15,2025-11-01,In-Store,Cash,2025,11,November,Saturday,62.46,253.85,44.84
T00384,C0844,P006,1,113.23,113.23,2024-10-03,Online,PayPal,2024,10,October,Thursday,62.46,50.77,44.84
T00385,C0457,P008,2,326.69,653.38,2025-08-11,Online,Credit Card,2025,8,August,Monday,184.08,285.22,43.65
T00386,C0699,P010,3,405.67,1217.01,2025-04-30,In-Store,Credit Card,2025,4,April,Wednesday,163.06,727.83,59.8
T00387,C0396,P022,3,117.81,353.43,2025-06-26,In-Store,Credit Card,2025,6,June,Thursday,57.35,181.38,51.32
T00388,C0934,P003,5,369.55,1847.75,2024-10-23,In-Store,Cash,2024,10,October,Wednesday,222.84,733.55,39.7
T00389,C0823,P007,5,18.14,90.7,2025-01-06,In-Store,Apple Pay,2025,1,January,Monday,8.34,49.0,54.02
T00390,C0045,P017,3,270.43,811.29,2026-02-13,Online,PayPal,2026,2,February,Friday,187.12,249.93,30.81
T00391,C0527,P015,1,424.51,424.51,2025-05-03,Online,Debit Card,2025,5,May,Saturday,246.69,177.82,41.89
T00392,C0995,P026,5,188.24,941.2,2025-07-02,Online,Credit Card,2025,7,July,Wednesday,87.13,505.55,53.71
T00393,C0216,P011,2,403.88,807.76,2024-07-14,In-Store,Credit Card,2024,7,July,Sunday,246.14,315.48,39.06
T00394,C0211,P002,5,141.14,705.7,2025-11-10,In-Store,Credit Card,2025,11,November,Monday,65.91,376.15,53.3
T00395,C0765,P008,2,326.69,653.38,2025-07-16,Online,Apple Pay,2025,7,July,Wednesday,184.08,285.22,43.65
T00396,C0735,P016,3,404.53,1213.59,2026-01-08,Online,Credit Card,2026,1,January,Thursday,250.37,462.48,38.11
T00397,C0076,P018,1,192.37,192.37,2024-08-30,Online,PayPal,2024,8,August,Friday,108.81,83.56,43.44
T00398,C0572,P019,1,415.56,415.56,2025-05-18,Online,PayPal,2025,5,May,Sunday,243.33,172.23,41.45
T00399,C0418,P017,4,270.43,1081.72,2026-03-09,In-Store,Apple Pay,2026,3,March,Monday,187.12,333.24,30.81
T00400,C0444,P015,3,424.51,1273.53,2024-11-03,Online,Apple Pay,2024,11,November,Sunday,246.69,533.46,41.89
T00401,C0690,P003,1,369.55,369.55,2025-07-04,Online,Cash,2025,7,July,Friday,222.84,146.71,39.7
T00402,C0065,P021,5,353.76,1768.8,2025-11-30,Online,Credit Card,2025,11,November,Sunday,146.37,1036.95,58.62
T00403,C0367,P024,5,55.0,275.0,2025-06-03,Online,PayPal,2025,6,June,Tuesday,26.59,142.05,51.65
T00404,C0806,P017,3,270.43,811.29,2025-09-19,Online,PayPal,2025,9,September,Friday,187.12,249.93,30.81
T00405,C0784,P013,4,478.82,1915.28,2025-02-10,In-Store,Apple Pay,2025,2,February,Monday,239.88,955.76,49.9
T00406,C0842,P024,1,55.0,55.0,2025-09-16,In-Store,Debit Card,2025,9,September,Tuesday,26.59,28.41,51.65
T00407,C0547,P014,2,50.91,101.82,2025-09-02,Online,Apple Pay,2025,9,September,Tuesday,21.84,58.14,57.1
T00408,C0816,P030,5,85.88,429.4,2025-03-07,In-Store,Debit Card,2025,3,March,Friday,44.13,208.75,48.61
T00409,C0306,P002,3,141.14,423.42,2025-09-24,Online,Cash,2025,9,September,Wednesday,65.91,225.69,53.3
T00410,C0896,P014,5,50.91,254.55,2025-06-23,Online,Credit Card,2025,6,June,Monday,21.84,145.35,57.1
T00411,C0043,P026,1,188.24,188.24,2024-07-17,In-Store,Cash,2024,7,July,Wednesday,87.13,101.11,53.71
T00412,C0561,P018,1,192.37,192.37,2024-07-25,In-Store,Debit Card,2024,7,July,Thursday,108.81,83.56,43.44
T00413,C0767,P001,3,321.52,964.56,2024-11-11,Online,Apple Pay,2024,11,November,Monday,131.02,571.5,59.25
T00414,C0928,P026,5,188.24,941.2,2025-10-30,Online,Debit Card,2025,10,October,Thursday,87.13,505.55,53.71
T00415,C0189,P001,2,321.52,643.04,2024-09-29,In-Store,Debit Card,2024,9,September,Sunday,131.02,381.0,59.25
T00416,C0118,P016,2,404.53,809.06,2025-07-14,Online,Cash,2025,7,July,Monday,250.37,308.32,38.11
T00417,C0473,P018,5,192.37,961.85,2026-01-28,Online,PayPal,2026,1,January,Wednesday,108.81,417.8,43.44
T00418,C0688,P005,1,213.85,213.85,2025-11-01,In-Store,Credit Card,2025,11,November,Saturday,87.45,126.4,59.11
T00419,C0203,P026,5,188.24,941.2,2025-04-22,In-Store,PayPal,2025,4,April,Tuesday,87.13,505.55,53.71
T00420,C0366,P008,2,326.69,653.38,2025-09-02,Online,Credit Card,2025,9,September,Tuesday,184.08,285.22,43.65
T00421,C0292,P021,5,353.76,1768.8,2025-07-26,Online,Debit Card,2025,7,July,Saturday,146.37,1036.95,58.62
T00422,C0326,P021,4,353.76,1415.04,2026-05-08,In-Store,PayPal,2026,5,May,Friday,146.37,829.56,58.62
T00423,C0632,P010,3,405.67,1217.01,2025-10-19,Online,Cash,2025,10,October,Sunday,163.06,727.83,59.8
T00424,C0581,P004,3,446.63,1339.89,2024-12-07,In-Store,Apple Pay,2024,12,December,Saturday,190.3,768.99,57.39
T00425,C0173,P019,1,415.56,415.56,2024-08-21,In-Store,Debit Card,2024,8,August,Wednesday,243.33,172.23,41.45
T00426,C0805,P011,2,403.88,807.76,2025-10-26,In-Store,PayPal,2025,10,October,Sunday,246.14,315.48,39.06
T00427,C0861,P006,3,113.23,339.69,2025-07-21,Online,PayPal,2025,7,July,Monday,62.46,152.31,44.84
T00428,C0899,P023,4,44.5,178.0,2024-12-07,In-Store,Apple Pay,2024,12,December,Saturday,20.91,94.36,53.01
T00429,C0368,P014,3,50.91,152.73,2026-03-20,In-Store,Cash,2026,3,March,Friday,21.84,87.21,57.1
T00430,C0112,P010,2,405.67,811.34,2026-05-11,Online,PayPal,2026,5,May,Monday,163.06,485.22,59.8
T00431,C0880,P015,2,424.51,849.02,2025-04-06,Online,PayPal,2025,4,April,Sunday,246.69,355.64,41.89
T00432,C0752,P013,1,478.82,478.82,2025-03-31,Online,Credit Card,2025,3,March,Monday,239.88,238.94,49.9
